placeDcid,placeName,Date:Mean_Rainfall,Value:Mean_Rainfall,Source:Mean_Rainfall
country/NOR,Norway,2024-06-25,0.0803571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-26,0.4375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-27,1.6875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/NOR,Norway,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-13,0.700301,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-14,0.0950704,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-15,0.483581,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-16,0.495346,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-17,0.203571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-18,0.12,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-19,0.28125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-20,0.0551471,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-21,0.201923,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-22,0.704861,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-23,0.892045,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-24,0.159722,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-25,0.0803571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-26,1.65,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-27,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/POL,Poland,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-13,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-14,0.0413732,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-15,0.0503178,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-16,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-17,0.00178571,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-18,0.71875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-19,0.047619,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-20,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-21,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-22,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-23,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-24,0.0347222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-25,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PRT,Portugal,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-13,0.276355,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-14,0.175616,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-15,0.134004,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-16,0.133644,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-17,0.227679,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-18,0.2475,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-19,0.224702,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-20,0.0698529,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-21,0.0865385,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-22,0.173611,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-23,0.369318,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-24,0.222222,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-25,0.214286,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-26,0.0375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-27,0.145833,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/PYF,French Polynesia,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-13,2.09224,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-14,0.422095,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-15,1.05508,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-16,0.503989,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-17,0.226786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-18,0.1975,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-19,0.21875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-20,0.121324,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-21,0.117788,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-22,0.152778,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-23,0.0795455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-24,0.104167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-25,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-26,0.1875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-27,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/REU,Réunion,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-13,1.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-14,0.730634,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-15,0.391419,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-16,0.840426,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-17,0.604464,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-18,0.9325,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-19,0.558036,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-20,0.492647,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-21,0.362981,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-22,2.84375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-23,6.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-24,1.13889,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-25,0.883929,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-26,0.55,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-27,1.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/ROU,Romania,2024-06-28,6.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-13,0.640437,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-14,0.965229,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-15,0.74947,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-16,0.640293,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-17,0.08125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-18,0.455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-19,0.693452,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-20,0.283088,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-21,0.677885,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-22,0.288194,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-23,0.130682,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-24,0.173611,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-25,0.696429,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-26,3.7125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-27,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/RUS,Russia,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-13,0.0636295,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-14,0.418134,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-15,0.114936,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-16,0.043883,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-17,0.0375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-18,0.0925,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-19,0.0744048,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-20,0.205882,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-21,0.230769,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-22,0.260417,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-23,0.170455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-24,0.375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-25,0.401786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-26,0.3875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-27,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SHN,Saint Helena,2024-06-28,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-13,0.0448042,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-14,0.00308099,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-15,0.0360169,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-16,0.0525266,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-17,0.1375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-18,0.16875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-19,0.0982143,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-20,0.222426,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-21,0.391827,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-22,0.232639,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-23,0.0340909,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-24,0.0694444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-25,0.401786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-26,0.0125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-27,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SJM,Svalbard and Jan Mayen,2024-06-28,0.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-13,0.416792,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-14,0.0642606,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-15,0.0513771,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-16,0.210771,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-17,0.0776786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-18,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-19,0.00892857,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-20,0.0606618,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-21,0.0144231,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-22,0.215278,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-23,0.00568182,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-24,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-25,1.40179,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-26,0.325,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-27,0.458333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SMR,San Marino,2024-06-28,0.0625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-13,1.37161,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-14,0.113556,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-15,1.00794,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-16,1.2992,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-17,0.144643,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-18,0.105,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-19,0.863095,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-20,0.303309,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-21,0.807692,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-22,0.0277778,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-23,0.551136,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-24,0.388889,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-25,0.133929,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-26,0.025,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-27,0.729167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SPM,Saint Pierre and Miquelon,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-13,0.412651,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-14,0.379842,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-15,0.0338983,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-16,1.04455,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-17,0.222321,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-18,0.63625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-19,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-20,0.481618,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-21,0.120192,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-22,0.305556,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-23,0.159091,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-24,0.506944,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-25,0.901786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-26,0.9875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-27,0.0833333,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SRB,Serbia,2024-06-28,0.5,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-13,1.0753,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-14,0.225792,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-15,0.17214,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-16,0.834441,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-17,0.352679,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-18,0.20625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-19,0.61756,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-20,0.613971,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-21,0.908654,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-22,0.444444,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-23,0.5625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-24,0.180556,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-25,0.696429,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-26,1.45,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-27,1.45833,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVK,Slovakia,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-13,0.966491,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-14,0.189701,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-15,0.137712,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-16,0.22141,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-17,0.226786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-18,0.48,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-19,0.0729167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-20,0.527574,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-21,0.319712,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-22,0.614583,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-23,0.829545,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-24,0.854167,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-25,0.910714,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-26,0.425,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-27,5.85417,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SVN,Slovenia,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-13,0.737575,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-14,0.231954,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-15,0.117055,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-16,0.867686,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-17,0.275893,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-18,0.32625,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-19,1.06696,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-20,1.93015,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-21,0.293269,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-22,0.527778,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-23,1.25,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-24,0.395833,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-25,0.651786,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-26,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-27,0.0416667,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/SWE,Sweden,2024-06-28,0,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-13,0.0786898,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-14,0.107835,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-15,0.0985169,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-16,0.136968,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-17,0.39375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-18,0.7425,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-19,0.811012,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-20,0.4375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-21,0.365385,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-22,0.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-23,0.585227,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-24,0.4375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-25,0.455357,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-26,0.3125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-27,0.1875,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TCA,Turks and Caicos Islands,2024-06-28,0.125,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-13,0.00753012,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-14,0.0422535,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-15,0.0455508,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-16,0.268617,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-17,0.445536,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-18,0.13375,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
country/TUR,Turkey,2024-06-19,0.0892857,https://www.ncei.noaa.gov/products/weather-climate-models/global-forecast
