placeDcid,placeName,Date:UnemploymentRate_Person,Value:UnemploymentRate_Person,Source:UnemploymentRate_Person,Date:dc/nm9hcklgg5zb3,Value:dc/nm9hcklgg5zb3,Source:dc/nm9hcklgg5zb3
country/NOR,Norway,,,,2020,2792000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/NOR,Norway,2020-01,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,2020-02,3.5,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,2020-03,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,2020-04,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,2020-05,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,2020-06,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/NOR,Norway,,,,2021,2824000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,,,,2015,15970000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2015-01,8.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-02,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-03,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-04,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-05,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-06,7.4,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-07,7.4,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-08,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-09,7.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-10,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-11,7,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2015-12,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2016,16099700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2016-01,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-02,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-03,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-04,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-05,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-06,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-07,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-08,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-09,6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-10,5.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-11,5.6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2016-12,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2017,16315000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2017-01,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-02,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-03,5,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-04,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-05,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-06,5,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-07,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-08,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-09,4.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-10,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-11,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2017-12,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2018,16403700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2018-01,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-02,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-03,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-04,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-05,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-06,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-07,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-08,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-09,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-10,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-11,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2018-12,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2019,16397900,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2019-01,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-02,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-03,3.6,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-04,3.4,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-05,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-06,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-07,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-08,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-09,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-10,3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-11,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2019-12,2.9,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2020,16397600,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,2020-01,3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-02,3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-03,3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-04,3.1,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-05,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-06,3.3,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,2020-07,3.2,https://ec.europa.eu/eurostat/data/database,,,
country/POL,Poland,,,,2021,16815000,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/POL,Poland,,,,2022,16882800,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,,,,2015,4575820,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2015-01,13.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-02,13.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-03,13.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-04,12.8,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-05,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-06,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-07,12.3,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-08,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-09,12.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-10,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-11,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2015-12,12.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2016,4649860,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2016-01,12,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-02,12.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-03,11.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-04,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-05,11.3,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-06,11.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-07,11,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-08,10.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-09,10.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-10,10.7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-11,10.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2016-12,10.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2017,4802600,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2017-01,10,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-02,9.8,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-03,9.7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-04,9.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-05,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-06,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-07,9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-08,8.8,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-09,8.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-10,8.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-11,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2017-12,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2018,4914020,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2018-01,7.8,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-02,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-03,7.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-04,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-05,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-06,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-07,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-08,7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-09,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-10,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-11,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2018-12,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2019,4952800,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2019-01,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-02,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-03,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-04,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-05,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-06,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-07,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-08,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-09,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-10,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-11,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2019-12,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2020,4864720,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,2020-01,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-02,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-03,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-04,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-05,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-06,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,2020-07,8.1,https://ec.europa.eu/eurostat/data/database,,,
country/PRT,Portugal,,,,2021,4959840,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/PRT,Portugal,,,,2022,5036060,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,,,,2015,8525700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2015-01,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-02,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-03,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-04,7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-05,6.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-06,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-07,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-08,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-09,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-10,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-11,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2015-12,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2016,8429600,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2016-01,6.4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-02,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-03,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-04,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-05,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-06,6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-07,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-08,5.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-09,6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-10,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-11,5.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2016-12,5.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2017,8631200,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2017-01,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-02,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-03,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-04,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-05,5.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-06,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-07,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-08,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-09,4.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-10,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-11,4.7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2017-12,4.5,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2018,8638800,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2018-01,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-02,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-03,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-04,4.4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-05,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-06,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-07,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-08,4.2,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-09,4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-10,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-11,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2018-12,4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2019,8649500,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2019-01,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-02,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-03,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-04,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-05,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-06,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-07,4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-08,3.8,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-09,4.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-10,3.9,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-11,4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2019-12,4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2020,8472100,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,2020-01,3.7,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-02,4.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-03,4.6,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-04,5,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-05,5.1,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-06,5.3,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,2020-07,5.4,https://ec.europa.eu/eurostat/data/database,,,
country/ROU,Romania,,,,2021,8535800,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/ROU,Romania,,,,2022,8635900,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2015,2582210,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2016,2727330,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2017,2802890,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2018,2841700,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2019,2910190,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2020,2905300,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2021,2980510,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SRB,Serbia,,,,2022,3034250,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,,,,2015,2267100,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,2015-01,12.4,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-02,12.2,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-03,12,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-04,11.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-05,11.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-06,11.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-07,11.4,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-08,11.3,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-09,11.2,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-10,11,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-11,10.8,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2015-12,10.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,,,,2016,2321050,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,2016-01,10.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-02,10.3,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-03,10.2,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-04,10,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-05,9.9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-06,9.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-07,9.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-08,9.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-09,9.4,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-10,9.2,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-11,9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2016-12,8.9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,,,,2017,2372260,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,2017-01,8.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-02,8.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-03,8.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-04,8.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-05,8.4,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-06,8,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-07,8,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-08,7.9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-09,7.8,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-10,7.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-11,7.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2017-12,7.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,,,,2018,2419900,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,2018-01,7.3,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-02,7.1,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-03,7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-04,6.8,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-05,6.7,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-06,6.6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-07,6.5,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-08,6.3,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-09,6.2,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-10,6.1,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-11,6,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2018-12,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,,,,2019,2445190,https://ec.europa.eu/eurostat/api/dissemination/sdmx/2.1/data/nama_10r_3empers/?format=TSV&compressed=true
country/SVK,Slovakia,2019-01,5.9,https://ec.europa.eu/eurostat/data/database,,,
country/SVK,Slovakia,2019-02,5.9,https://ec.europa.eu/eurostat/data/database,,,
